Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,strain,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,GEO_Accession (exp),source_name,Host,isolation_source,Genotype,sample_type,collected_by,lat_lon,replicate,treatment,host_disease,isolate,growth_condition,Alias,Broker_name,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,organism,sample_name,SRA_accession,title,Drug_concentration_ug/ml,sample,Time__hours,sra_title (run),Biological_replicate,tissue,genotype/variation,type-material,host_sex,community,Age,dev_stage,sex,Altitude,Biomaterial_provider,growth_phase,Condition,los_status,exposed_to,growth_media,resistance,strain/background,evolved_status,INSDC_center_alias,treated_with,component_organism,host_or_sample_description
SRR5263940,RNA-Seq,101,1040024775,PRJNA375077,SAMN06342398,595768617,UNIVERSITY OF CHICAGO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2568062,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-02-22T00:00:00Z,AB5075 WT Exponential Phase replicate 3,SRP100071,AB5075-UW,AB5075 exp phase 3,"Microbe\, viral or environmental",2015-03-30,USA,North America,USA: Chicago,,,,Exponentially Growing Culture in LB broth,,Cells growing in LB broth,,,biological replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5263941,RNA-Seq,101,2091351349,PRJNA375077,SAMN06342397,1142857503,UNIVERSITY OF CHICAGO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2568063,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-02-22T00:00:00Z,AB5075 WT Exponential Phase replicate 2,SRP100071,AB5075-UW,AB5075 exp phase 2,"Microbe\, viral or environmental",2015-03-27,USA,North America,USA: Chicago,,,,Exponentially Growing Culture in LB broth,,Cells growing in LB broth,,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5263942,RNA-Seq,101,620214841,PRJNA375077,SAMN06342396,350617170,UNIVERSITY OF CHICAGO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2568064,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-02-22T00:00:00Z,AB5075 WT Exponential Phase replicate 1,SRP100071,AB5075-UW,AB5075 exp phase 1,"Microbe\, viral or environmental",2015-03-27,USA,North America,USA: Chicago,,,,Exponentially Growing Culture in LB broth,,Cells growing in LB broth,,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6765895,RNA-Seq,52,724322352,PRJNA435672,SAMN08583773,536399676,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737100,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020725,SRP133352,,,,,,,,GSM3020725,P. gingivalis and A. baumannii heterotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hetero-typic,,,,,,,,,,,,,,,,,
SRR6765896,RNA-Seq,52,630304584,PRJNA435672,SAMN08583772,467289662,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737101,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020726,SRP133352,,,,,,,,GSM3020726,P. gingivalis and A. baumannii heterotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hetero-typic,,,,,,,,,,,,,,,,,
SRR6765897,RNA-Seq,52,537160884,PRJNA435672,SAMN08583771,400063638,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737102,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020727,SRP133352,,,,,,,,GSM3020727,P. gingivalis and A. baumannii heterotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hetero-typic,,,,,,,,,,,,,,,,,
SRR6765898,RNA-Seq,52,876313932,PRJNA435672,SAMN08583770,649959165,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737103,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020728,SRP133352,,,,,,,,GSM3020728,P. gingivalis and A. baumannii heterotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hetero-typic,,,,,,,,,,,,,,,,,
SRR6765899,RNA-Seq,52,2212788344,PRJNA435672,SAMN08583769,1062563943,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737104,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020729,SRP133352,,,,,,,,GSM3020729,A. baumannii monotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mono-typic,,,,,,,,,,,,,,,,,
SRR6765900,RNA-Seq,52,1714349884,PRJNA435672,SAMN08583768,825761285,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737105,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020730,SRP133352,,,,,,,,GSM3020730,A. baumannii monotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mono-typic,,,,,,,,,,,,,,,,,
SRR6765901,RNA-Seq,52,1902274140,PRJNA435672,SAMN08583767,917262943,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737106,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020731,SRP133352,,,,,,,,GSM3020731,A. baumannii monotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mono-typic,,,,,,,,,,,,,,,,,
SRR6765902,RNA-Seq,52,2318427904,PRJNA435672,SAMN08583766,1113469723,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737107,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020732,SRP133352,,,,,,,,GSM3020732,A. baumannii monotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mono-typic,,,,,,,,,,,,,,,,,
SRR6765903,RNA-Seq,52,1617911672,PRJNA435672,SAMN08583765,784902987,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737108,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020733,SRP133352,,,,,,,,GSM3020733,A. baumannii and P. gingivalis heterotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hetero-typic,,,,,,,,,,,,,,,,,
SRR6765904,RNA-Seq,52,1732418688,PRJNA435672,SAMN08583764,843465492,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737109,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020734,SRP133352,,,,,,,,GSM3020734,A. baumannii and P. gingivalis heterotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hetero-typic,,,,,,,,,,,,,,,,,
SRR6765905,RNA-Seq,52,1505672272,PRJNA435672,SAMN08583763,740613939,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737110,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020735,SRP133352,,,,,,,,GSM3020735,A. baumannii and P. gingivalis heterotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hetero-typic,,,,,,,,,,,,,,,,,
SRR6765906,RNA-Seq,52,2099106360,PRJNA435672,SAMN08583762,1017365649,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3737111,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-12-27T00:00:00Z,GSM3020736,SRP133352,,,,,,,,GSM3020736,A. baumannii and P. gingivalis heterotypic community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hetero-typic,,,,,,,,,,,,,,,,,
SRR8438374,RNA-Seq,51,1661588058,PRJNA514926,SAMN10737737,657105566,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5245806,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-23T00:00:00Z,GSM3561203,SRP178928,,,,,,,,GSM3561203,?trxA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thioredoxin-A knockout,,,,,,,,,Mid-log,,,,,,,,,,,
SRR8438375,RNA-Seq,51,1678468140,PRJNA514926,SAMN10737736,663568021,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5245807,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-23T00:00:00Z,GSM3561204,SRP178928,,,,,,,,GSM3561204,?trxA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thioredoxin-A knockout,,,,,,,,,Mid-log,,,,,,,,,,,
SRR8438376,RNA-Seq,51,1849640154,PRJNA514926,SAMN10737735,736237569,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5245808,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-23T00:00:00Z,GSM3561205,SRP178928,,,,,,,,GSM3561205,?trxA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thioredoxin-A knockout,,,,,,,,,Mid-log,,,,,,,,,,,
SRR8438371,RNA-Seq,51,1182243903,PRJNA514926,SAMN10737740,477676939,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5245803,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-23T00:00:00Z,GSM3561200,SRP178928,,,,,,,,GSM3561200,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,,,,,,,,,Mid-log,,,,,,,,,,,
SRR8438372,RNA-Seq,51,1957717059,PRJNA514926,SAMN10737739,773440990,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5245804,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-23T00:00:00Z,GSM3561201,SRP178928,,,,,,,,GSM3561201,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,,,,,,,,,Mid-log,,,,,,,,,,,
SRR8438373,RNA-Seq,51,1820130483,PRJNA514926,SAMN10737738,720176039,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5245805,Illumina HiSeq 3000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-23T00:00:00Z,GSM3561202,SRP178928,,,,,,,,GSM3561202,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,,,,,,,,,Mid-log,,,,,,,,,,,
SRR6367798,RNA-Seq,202,3914818176,PRJNA422053,SAMN08163209,2834594290,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3463259,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-02-20T00:00:00Z,GSM2884372,SRP126549,,,,,,,,GSM2884372,bacterial cell,,,,,,,,,,6009_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low/intermediate colistin resistance,,,,,,
SRR6367799,RNA-Seq,202,3372455448,PRJNA422053,SAMN08163207,2432965830,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3463260,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-02-20T00:00:00Z,GSM2884373,SRP126549,,,,,,,,GSM2884373,bacterial cell,,,,,,,,,,6009_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low/intermediate colistin resistance,,,,,,
SRR6367800,RNA-Seq,202,3231174224,PRJNA422053,SAMN08163206,2336783324,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3463261,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-02-20T00:00:00Z,GSM2884374,SRP126549,,,,,,,,GSM2884374,bacterial cell,,,,,,,,,,6009_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low/intermediate colistin resistance,,,,,,
SRR6367801,RNA-Seq,202,4091528584,PRJNA422053,SAMN08163213,2962737176,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3463262,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-02-20T00:00:00Z,GSM2884375,SRP126549,,,,,,,,GSM2884375,bacterial cell,,,,,,,,,,6009_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high colistin resistance,,,,,,
SRR6367802,RNA-Seq,202,3619603054,PRJNA422053,SAMN08163212,2611833608,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3463263,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-02-20T00:00:00Z,GSM2884376,SRP126549,,,,,,,,GSM2884376,bacterial cell,,,,,,,,,,6009_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high colistin resistance,,,,,,
SRR6367803,RNA-Seq,202,3477523122,PRJNA422053,SAMN08163211,2505558123,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3463264,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-02-20T00:00:00Z,GSM2884377,SRP126549,,,,,,,,GSM2884377,bacterial cell,,,,,,,,,,6009_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high colistin resistance,,,,,,
SRR8215956,RNA-Seq,263,344797274,PRJNA432409,SAMN10453389,192084545,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5034534,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-28T00:00:00Z,GSM3484586,SRP131904,,,,,,,,GSM3484586,bronchial aspirate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colistin sensitive A.baumannii,,,,,,,,,,,,,,,,,,,,,
SRR8215957,RNA-Seq,264,310509331,PRJNA432409,SAMN10453388,169188906,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5034527,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-28T00:00:00Z,GSM3484587,SRP131904,,,,,,,,GSM3484587,bronchial aspirate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colistin resistant A.baumannii,,,,,,,,,,,,,,,,,,,,,
SRR8215958,RNA-Seq,266,313056668,PRJNA432409,SAMN10453387,171632862,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5034528,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-28T00:00:00Z,GSM3484588,SRP131904,,,,,,,,GSM3484588,bronchial aspirate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colistin sensitive A.baumannii,,,,,,,,,,,,,,,,,,,,,
SRR8215959,RNA-Seq,268,340679970,PRJNA432409,SAMN10453386,185903367,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5034529,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-28T00:00:00Z,GSM3484589,SRP131904,,,,,,,,GSM3484589,bronchial aspirate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colistin resistant A.baumannii,,,,,,,,,,,,,,,,,,,,,
SRR8215960,RNA-Seq,29,70194049,PRJNA432409,SAMN10453385,44692410,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5034530,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-28T00:00:00Z,GSM3484590,SRP131904,,,,,,,,GSM3484590,bronchial aspirate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colistin sensitive A.baumannii,,,,,,,,,,,,,,,,,,,,,
SRR8215961,RNA-Seq,29,61237639,PRJNA432409,SAMN10453384,38916888,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5034531,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-28T00:00:00Z,GSM3484591,SRP131904,,,,,,,,GSM3484591,bronchial aspirate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colistin resistant A.baumannii,,,,,,,,,,,,,,,,,,,,,
SRR8215962,RNA-Seq,28,52281486,PRJNA432409,SAMN10453383,33565461,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5034532,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-28T00:00:00Z,GSM3484592,SRP131904,,,,,,,,GSM3484592,bronchial aspirate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colistin sensitive A.baumannii,,,,,,,,,,,,,,,,,,,,,
SRR8215963,RNA-Seq,29,53654494,PRJNA432409,SAMN10453382,34821024,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5034533,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-01-28T00:00:00Z,GSM3484593,SRP131904,,,,,,,,GSM3484593,bronchial aspirate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colistin resistant A.baumannii,,,,,,,,,,,,,,,,,,,,,
SRR7892589,RNA-Seq,150,729278657,PRJNA492802,SAMN10106058,421182876,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4730166,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-06-21T00:00:00Z,GSM3398552,SRP162399,863,,,,,,,GSM3398552,Sputum,,,Wild type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7892591,RNA-Seq,150,877837772,PRJNA492802,SAMN10106056,506134252,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4730168,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-06-21T00:00:00Z,GSM3398554,SRP162399,863,,,,,,,GSM3398554,Sputum,,,Wild type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7892592,RNA-Seq,150,736087609,PRJNA492802,SAMN10106055,421840813,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4730169,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-06-21T00:00:00Z,GSM3398555,SRP162399,863,,,,,,,GSM3398555,Sputum,,,delta_abaI::Km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7892593,RNA-Seq,149,958994638,PRJNA492802,SAMN10106054,559269131,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4730170,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-06-21T00:00:00Z,GSM3398556,SRP162399,863,,,,,,,GSM3398556,Sputum,,,delta_abaI::Km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7892590,RNA-Seq,150,881411107,PRJNA492802,SAMN10106057,510031998,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4730167,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-06-21T00:00:00Z,GSM3398553,SRP162399,863,,,,,,,GSM3398553,Sputum,,,Wild type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7892594,RNA-Seq,150,718440393,PRJNA492802,SAMN10106053,428964035,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4730171,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-06-21T00:00:00Z,GSM3398557,SRP162399,863,,,,,,,GSM3398557,Sputum,,,delta_abaI::Km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9157919,RNA-Seq,202,3763426448,PRJNA545412,SAMN11891238,1403203657,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5930997,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,GSM3831338,SRP199829,AB5075-UW,,,,,,,GSM3831338,Bacterial planktonic cells grown in Müller Hinton broth,,,,,,,,No treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9157920,RNA-Seq,202,3033418244,PRJNA545412,SAMN11891237,1123758270,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5930998,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,GSM3831339,SRP199829,AB5075-UW,,,,,,,GSM3831339,Bacterial planktonic cells grown in Müller Hinton broth,,,,,,,,No treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9157921,RNA-Seq,202,3140589748,PRJNA545412,SAMN11891236,1158655459,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5930999,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,GSM3831340,SRP199829,AB5075-UW,,,,,,,GSM3831340,Bacterial planktonic cells grown in Müller Hinton broth,,,,,,,,No treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9157922,RNA-Seq,202,2842912246,PRJNA545412,SAMN11891235,1059977857,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931000,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,GSM3831341,SRP199829,AB5075-UW,,,,,,,GSM3831341,Bacterial planktonic cells grown in Müller Hinton broth,,,,,,,,Treated with 2.5mM ZnSO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9157923,RNA-Seq,202,2872221032,PRJNA545412,SAMN11891234,1078020382,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931001,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,GSM3831342,SRP199829,AB5075-UW,,,,,,,GSM3831342,Bacterial planktonic cells grown in Müller Hinton broth,,,,,,,,Treated with 2.5mM ZnSO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9157924,RNA-Seq,202,2811589116,PRJNA545412,SAMN11891233,1036049239,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931002,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-11-01T00:00:00Z,GSM3831343,SRP199829,AB5075-UW,,,,,,,GSM3831343,Bacterial planktonic cells grown in Müller Hinton broth,,,,,,,,Treated with 2.5mM ZnSO4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9158215,RNA-Seq,300,9628940400,PRJNA545420,SAMN11891351,3963487497,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931293,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-05-31T00:00:00Z,GSM3831459,SRP199836,A118,,,,,,,GSM3831459,A118_LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,LB,,,,,,,,,,
SRR9158216,RNA-Seq,300,8915520000,PRJNA545420,SAMN11891350,3609899269,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931294,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-05-31T00:00:00Z,GSM3831460,SRP199836,A118,,,,,,,GSM3831460,A118_LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,LB,,,,,,,,,,
